week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-29,BEV-012,STR-007,99,57,70,86,0
2024-01-29,BEV-012,STR-008,126,73,74,125,0
2024-01-29,BEV-012,STR-009,122,59,58,123,0
2024-01-29,BEV-012,STR-010,157,42,94,105,0
2024-01-29,BEV-012,STR-011,172,31,133,70,0
2024-01-29,BEV-012,STR-012,116,25,109,32,0
2024-01-29,BEV-012,STR-013,175,74,59,190,0
2024-01-29,BEV-012,STR-014,121,31,96,56,0
2024-01-29,BEV-012,STR-015,119,57,38,138,0
2024-01-29,BEV-012,STR-016,128,75,39,164,0
2024-01-29,BEV-012,STR-017,237,69,60,246,0
2024-01-29,BEV-012,STR-018,214,79,78,215,0
2024-01-29,BEV-012,STR-019,221,69,59,231,0
2024-01-29,BEV-012,STR-020,109,51,73,87,0
2024-01-29,BEV-012,STR-021,99,32,54,77,0
2024-01-29,BEV-012,STR-022,113,26,77,62,0
2024-01-29,BEV-012,STR-023,169,44,55,158,0
2024-01-29,BEV-012,STR-024,172,33,69,136,0
2024-01-29,BEV-012,STR-025,193,63,77,179,0
2024-01-29,BEV-012,STR-026,167,36,58,145,0
2024-01-29,BEV-012,STR-027,157,26,70,113,0
2024-01-29,BEV-012,STR-028,110,39,72,77,0
2024-01-29,BEV-012,STR-029,116,69,33,152,0
2024-01-29,BEV-012,STR-030,158,33,39,152,0
2024-01-29,BEV-013,STR-001,123,35,43,115,0
2024-01-29,BEV-013,STR-002,266,78,57,287,0
2024-01-29,BEV-013,STR-003,118,34,80,72,0
2024-01-29,BEV-013,STR-004,213,78,31,260,0
2024-01-29,BEV-013,STR-005,100,42,57,85,0
2024-01-29,BEV-013,STR-006,98,80,36,142,0
2024-01-29,BEV-013,STR-007,221,67,72,216,0
2024-01-29,BEV-013,STR-008,210,37,33,214,0
2024-01-29,BEV-013,STR-009,154,32,88,98,0
2024-01-29,BEV-013,STR-010,167,72,34,205,0
2024-01-29,BEV-013,STR-011,114,80,30,164,0
2024-01-29,BEV-013,STR-012,244,43,37,250,0
2024-01-29,BEV-013,STR-013,141,41,67,115,0
2024-01-29,BEV-013,STR-014,179,31,72,138,0
2024-01-29,BEV-013,STR-015,127,84,35,176,0
2024-01-29,BEV-013,STR-016,161,90,77,174,0
2024-01-29,BEV-013,STR-017,179,52,67,164,0
2024-01-29,BEV-013,STR-018,218,79,40,257,0
2024-01-29,BEV-013,STR-019,246,45,76,215,0
2024-01-29,BEV-013,STR-020,235,34,62,207,0
2024-01-29,BEV-013,STR-021,238,78,36,280,0
2024-01-29,BEV-013,STR-022,225,43,30,238,0
2024-01-29,BEV-013,STR-023,139,48,75,112,0
2024-01-29,BEV-013,STR-024,227,30,40,217,0
2024-01-29,BEV-013,STR-025,115,89,76,128,0
2024-01-29,BEV-013,STR-026,219,84,43,260,0
2024-01-29,BEV-013,STR-027,211,53,75,189,0
2024-01-29,BEV-013,STR-028,240,41,74,207,0
2024-01-29,BEV-013,STR-029,262,36,58,240,0
2024-01-29,BEV-013,STR-030,180,54,41,193,0
2024-01-29,BEV-014,STR-001,174,105,94,185,0
2024-01-29,BEV-014,STR-002,224,54,69,209,0
2024-01-29,BEV-014,STR-003,151,99,80,170,0
2024-01-29,BEV-014,STR-004,253,57,54,256,0
2024-01-29,BEV-014,STR-005,315,86,103,298,0
2024-01-29,BEV-014,STR-006,262,45,76,231,0
2024-01-29,BEV-014,STR-007,203,103,50,256,0
2024-01-29,BEV-014,STR-008,218,76,54,240,0
2024-01-29,BEV-014,STR-009,273,79,98,254,0
2024-01-29,BEV-014,STR-010,177,110,96,191,0
2024-01-29,BEV-014,STR-011,194,94,92,196,0
2024-01-29,BEV-014,STR-012,339,48,64,323,0
2024-01-29,BEV-014,STR-013,360,87,100,347,0
2024-01-29,BEV-014,STR-014,123,102,62,163,0
2024-01-29,BEV-014,STR-015,221,96,53,264,0
2024-01-29,BEV-014,STR-016,288,50,106,232,0
2024-01-29,BEV-014,STR-017,156,90,55,191,0
2024-01-29,BEV-014,STR-018,297,115,91,321,0
2024-01-29,BEV-014,STR-019,309,61,53,317,0
2024-01-29,BEV-014,STR-020,213,65,48,230,0
2024-01-29,BEV-014,STR-021,171,116,83,204,0
2024-01-29,BEV-014,STR-022,151,69,91,129,0
2024-01-29,BEV-014,STR-023,305,103,94,314,0
2024-01-29,BEV-014,STR-024,315,114,75,354,0
2024-01-29,BEV-014,STR-025,189,91,115,165,0
2024-01-29,BEV-014,STR-026,241,117,85,273,0
2024-01-29,BEV-014,STR-027,244,105,91,258,0
2024-01-29,BEV-014,STR-028,157,98,75,180,0
2024-01-29,BEV-014,STR-029,151,72,53,170,0
2024-01-29,BEV-014,STR-030,247,69,102,214,0
2024-01-29,BEV-015,STR-001,165,62,280,0,1
2024-01-29,BEV-015,STR-002,184,113,207,90,0
2024-01-29,BEV-015,STR-003,241,98,193,146,0
2024-01-29,BEV-015,STR-004,228,88,246,70,0
2024-01-29,BEV-015,STR-005,189,134,244,79,0
2024-01-29,BEV-015,STR-006,402,109,265,246,0
2024-01-29,BEV-015,STR-007,404,112,122,394,0
2024-01-29,BEV-015,STR-008,325,119,183,261,0
2024-01-29,BEV-015,STR-009,166,105,168,103,0
2024-01-29,BEV-015,STR-010,311,98,110,299,0
2024-01-29,BEV-015,STR-011,166,72,187,51,0
2024-01-29,BEV-015,STR-012,305,140,233,212,0
2024-01-29,BEV-015,STR-013,218,89,127,180,0
2024-01-29,BEV-015,STR-014,206,122,241,87,0
2024-01-29,BEV-015,STR-015,401,134,136,399,0
2024-01-29,BEV-015,STR-016,426,123,120,429,0
2024-01-29,BEV-015,STR-017,393,121,110,404,0
2024-01-29,BEV-015,STR-018,409,57,70,396,0
2024-01-29,BEV-015,STR-019,284,113,100,297,0
2024-01-29,BEV-015,STR-020,343,128,125,346,0
2024-01-29,BEV-015,STR-021,330,148,136,342,0
2024-01-29,BEV-015,STR-022,314,57,86,285,0
2024-01-29,BEV-015,STR-023,173,66,53,186,0
2024-01-29,BEV-015,STR-024,328,144,96,376,0
2024-01-29,BEV-015,STR-025,163,147,124,186,0
2024-01-29,BEV-015,STR-026,324,98,130,292,0
2024-01-29,BEV-015,STR-027,369,94,62,401,0
2024-01-29,BEV-015,STR-028,360,94,95,359,0
2024-01-29,BEV-015,STR-029,275,81,57,299,0
2024-01-29,BEV-015,STR-030,309,125,80,354,0
2024-02-05,BEV-001,STR-001,136,79,106,109,0
2024-02-05,BEV-001,STR-002,125,108,90,143,0
2024-02-05,BEV-001,STR-003,288,94,115,267,0
2024-02-05,BEV-001,STR-004,227,74,202,99,0
2024-02-05,BEV-001,STR-005,270,42,82,230,0
2024-02-05,BEV-001,STR-006,219,81,136,164,0
2024-02-05,BEV-001,STR-007,245,52,167,130,0
2024-02-05,BEV-001,STR-008,206,103,66,243,0
2024-02-05,BEV-001,STR-009,327,83,104,306,0
2024-02-05,BEV-001,STR-010,277,78,61,294,0
2024-02-05,BEV-001,STR-011,231,65,86,210,0
2024-02-05,BEV-001,STR-012,282,49,103,228,0
2024-02-05,BEV-001,STR-013,174,76,108,142,0
2024-02-05,BEV-001,STR-014,132,78,73,137,0
2024-02-05,BEV-001,STR-015,222,68,113,177,0
2024-02-05,BEV-001,STR-016,310,51,119,242,0
2024-02-05,BEV-001,STR-017,144,115,114,145,0
2024-02-05,BEV-001,STR-018,189,48,83,154,0
2024-02-05,BEV-001,STR-019,325,107,112,320,0
2024-02-05,BEV-001,STR-020,229,66,100,195,0
2024-02-05,BEV-001,STR-021,323,49,84,288,0
2024-02-05,BEV-001,STR-022,249,78,78,249,0
2024-02-05,BEV-001,STR-023,289,109,95,303,0
2024-02-05,BEV-001,STR-024,171,93,80,184,0
2024-02-05,BEV-001,STR-025,184,119,91,212,0
2024-02-05,BEV-001,STR-026,236,110,105,241,0
2024-02-05,BEV-001,STR-027,345,42,63,324,0
2024-02-05,BEV-001,STR-028,300,106,120,286,0
2024-02-05,BEV-001,STR-029,267,103,63,307,0
2024-02-05,BEV-001,STR-030,289,99,67,321,0
2024-02-05,BEV-002,STR-001,359,108,74,393,0
2024-02-05,BEV-002,STR-002,338,95,118,315,0
2024-02-05,BEV-002,STR-003,306,120,112,314,0
2024-02-05,BEV-002,STR-004,253,65,47,271,0
2024-02-05,BEV-002,STR-005,238,58,86,210,0
2024-02-05,BEV-002,STR-006,158,78,70,166,0
2024-02-05,BEV-002,STR-007,225,80,95,210,0
2024-02-05,BEV-002,STR-008,282,66,48,300,0
2024-02-05,BEV-002,STR-009,188,76,92,172,0
2024-02-05,BEV-002,STR-010,185,116,60,241,0
2024-02-05,BEV-002,STR-011,223,70,70,223,0
2024-02-05,BEV-002,STR-012,158,64,54,168,0
2024-02-05,BEV-002,STR-013,182,79,43,218,0
2024-02-05,BEV-002,STR-014,244,111,99,256,0
2024-02-05,BEV-002,STR-015,228,44,95,177,0
2024-02-05,BEV-002,STR-016,160,74,65,169,0
2024-02-05,BEV-002,STR-017,127,73,57,143,0
2024-02-05,BEV-002,STR-018,288,110,75,323,0
2024-02-05,BEV-002,STR-019,284,45,62,267,0
2024-02-05,BEV-002,STR-020,320,42,102,260,0
2024-02-05,BEV-002,STR-021,340,50,47,343,0
2024-02-05,BEV-002,STR-022,274,78,80,272,0
2024-02-05,BEV-002,STR-023,350,92,48,394,0
2024-02-05,BEV-002,STR-024,291,51,86,256,0
2024-02-05,BEV-002,STR-025,334,57,90,301,0
2024-02-05,BEV-002,STR-026,148,113,70,191,0
2024-02-05,BEV-002,STR-027,358,55,104,309,0
2024-02-05,BEV-002,STR-028,290,114,106,298,0
2024-02-05,BEV-002,STR-029,184,103,107,180,0
2024-02-05,BEV-002,STR-030,180,116,51,245,0
2024-02-05,BEV-003,STR-001,317,80,55,342,0
2024-02-05,BEV-003,STR-002,333,114,82,365,0
2024-02-05,BEV-003,STR-003,326,70,89,307,0
2024-02-05,BEV-003,STR-004,175,58,94,139,0
2024-02-05,BEV-003,STR-005,164,67,53,178,0
2024-02-05,BEV-003,STR-006,232,92,75,249,0
2024-02-05,BEV-003,STR-007,340,115,72,383,0
2024-02-05,BEV-003,STR-008,245,108,47,306,0
2024-02-05,BEV-003,STR-009,299,54,87,266,0
2024-02-05,BEV-003,STR-010,259,94,80,273,0
2024-02-05,BEV-003,STR-011,294,71,100,265,0
2024-02-05,BEV-003,STR-012,345,58,75,328,0
2024-02-05,BEV-003,STR-013,241,87,86,242,0
2024-02-05,BEV-003,STR-014,125,117,79,163,0
2024-02-05,BEV-003,STR-015,335,46,44,337,0
2024-02-05,BEV-003,STR-016,184,110,70,224,0
2024-02-05,BEV-003,STR-017,199,86,89,196,0
2024-02-05,BEV-003,STR-018,256,70,55,271,0
2024-02-05,BEV-003,STR-019,219,41,96,164,0
2024-02-05,BEV-003,STR-020,357,72,90,339,0
2024-02-05,BEV-003,STR-021,143,70,78,135,0
2024-02-05,BEV-003,STR-022,173,60,78,155,0
2024-02-05,BEV-003,STR-023,345,92,182,255,0
2024-02-05,BEV-003,STR-024,140,102,71,171,0
2024-02-05,BEV-003,STR-025,357,82,198,241,0
2024-02-05,BEV-003,STR-026,329,52,197,184,0
2024-02-05,BEV-003,STR-027,249,48,117,180,0
2024-02-05,BEV-003,STR-028,306,110,147,269,0
2024-02-05,BEV-003,STR-029,127,46,142,31,0
2024-02-05,BEV-003,STR-030,322,57,119,260,0
2024-02-05,BEV-004,STR-001,192,42,30,204,0
2024-02-05,BEV-004,STR-002,168,50,70,148,0
2024-02-05,BEV-004,STR-003,111,37,66,82,0
2024-02-05,BEV-004,STR-004,153,63,40,176,0
2024-02-05,BEV-004,STR-005,256,78,75,259,0
2024-02-05,BEV-004,STR-006,242,73,38,277,0
2024-02-05,BEV-004,STR-007,171,58,56,173,0
2024-02-05,BEV-004,STR-008,124,46,125,45,0
2024-02-05,BEV-004,STR-009,173,81,79,175,0
2024-02-05,BEV-004,STR-010,196,53,74,175,0
2024-02-05,BEV-004,STR-011,186,90,70,206,0
2024-02-05,BEV-004,STR-012,147,31,174,4,0
2024-02-05,BEV-004,STR-013,232,71,127,176,0
2024-02-05,BEV-004,STR-014,112,59,131,40,0
2024-02-05,BEV-004,STR-015,157,74,42,189,0
2024-02-05,BEV-004,STR-016,133,33,84,82,0
2024-02-05,BEV-004,STR-017,248,57,55,250,0
2024-02-05,BEV-004,STR-018,156,39,68,127,0
2024-02-05,BEV-004,STR-019,184,40,35,189,0
2024-02-05,BEV-004,STR-020,235,37,90,182,0
2024-02-05,BEV-004,STR-021,224,57,30,251,0
2024-02-05,BEV-004,STR-022,206,82,79,209,0
2024-02-05,BEV-004,STR-023,147,75,131,91,0
2024-02-05,BEV-004,STR-024,158,48,66,140,0
2024-02-05,BEV-004,STR-025,123,57,138,42,0
2024-02-05,BEV-004,STR-026,145,82,131,96,0
2024-02-05,BEV-004,STR-027,138,56,95,99,0
2024-02-05,BEV-004,STR-028,127,31,70,88,0
2024-02-05,BEV-004,STR-029,150,69,104,115,0
2024-02-05,BEV-004,STR-030,184,67,123,128,0
2024-02-05,BEV-005,STR-001,255,59,73,241,0
2024-02-05,BEV-005,STR-002,92,60,35,117,0
2024-02-05,BEV-005,STR-003,172,74,38,208,0
2024-02-05,BEV-005,STR-004,265,43,55,253,0
2024-02-05,BEV-005,STR-005,188,75,75,188,0
2024-02-05,BEV-005,STR-006,242,46,57,231,0
2024-02-05,BEV-005,STR-007,114,65,34,145,0
2024-02-05,BEV-005,STR-008,103,51,33,121,0
2024-02-05,BEV-005,STR-009,150,60,89,121,0
2024-02-05,BEV-005,STR-010,180,68,88,160,0
2024-02-05,BEV-005,STR-011,261,81,90,252,0
2024-02-05,BEV-005,STR-012,101,30,68,63,0
2024-02-05,BEV-005,STR-013,219,69,46,242,0
2024-02-05,BEV-005,STR-014,167,55,54,168,0
2024-02-05,BEV-005,STR-015,233,32,122,143,0
2024-02-05,BEV-005,STR-016,133,62,103,92,0
2024-02-05,BEV-005,STR-017,209,38,130,117,0
2024-02-05,BEV-005,STR-018,225,57,57,225,0
2024-02-05,BEV-005,STR-019,170,32,62,140,0
2024-02-05,BEV-005,STR-020,161,77,68,170,0
2024-02-05,BEV-005,STR-021,162,87,113,136,0
2024-02-05,BEV-005,STR-022,157,63,138,82,0
2024-02-05,BEV-005,STR-023,201,87,50,238,0
2024-02-05,BEV-005,STR-024,170,77,40,207,0
2024-02-05,BEV-005,STR-025,128,65,61,132,0
2024-02-05,BEV-005,STR-026,258,70,84,244,0
2024-02-05,BEV-005,STR-027,202,33,81,154,0
2024-02-05,BEV-005,STR-028,128,33,42,119,0
2024-02-05,BEV-005,STR-029,136,32,44,124,0
2024-02-05,BEV-005,STR-030,156,40,60,136,0
2024-02-05,BEV-006,STR-001,209,113,248,74,0
2024-02-05,BEV-006,STR-002,437,112,96,453,0
2024-02-05,BEV-006,STR-003,225,65,193,97,0
2024-02-05,BEV-006,STR-004,295,73,138,230,0
2024-02-05,BEV-006,STR-005,289,122,141,270,0
2024-02-05,BEV-006,STR-006,448,50,250,248,0
2024-02-05,BEV-006,STR-007,242,103,235,110,0
2024-02-05,BEV-006,STR-008,276,148,59,365,0
2024-02-05,BEV-006,STR-009,198,92,113,177,0
2024-02-05,BEV-006,STR-010,295,137,53,379,0
2024-02-05,BEV-006,STR-011,212,100,137,175,0
2024-02-05,BEV-006,STR-012,204,91,97,198,0
2024-02-05,BEV-006,STR-013,164,60,69,155,0
2024-02-05,BEV-006,STR-014,395,108,108,395,0
2024-02-05,BEV-006,STR-015,287,126,130,283,0
2024-02-05,BEV-006,STR-016,152,92,134,110,0
2024-02-05,BEV-006,STR-017,381,91,55,417,0
2024-02-05,BEV-006,STR-018,441,66,143,364,0
2024-02-05,BEV-006,STR-019,174,132,77,229,0
2024-02-05,BEV-006,STR-020,315,57,86,286,0
2024-02-05,BEV-006,STR-021,186,120,145,161,0
2024-02-05,BEV-006,STR-022,345,61,127,279,0
2024-02-05,BEV-006,STR-023,280,72,101,251,0
2024-02-05,BEV-006,STR-024,354,61,80,335,0
2024-02-05,BEV-006,STR-025,256,70,52,274,0
2024-02-05,BEV-006,STR-026,356,86,99,343,0
2024-02-05,BEV-006,STR-027,228,65,132,161,0
2024-02-05,BEV-006,STR-028,401,105,88,418,0
2024-02-05,BEV-006,STR-029,308,137,144,301,0
2024-02-05,BEV-006,STR-030,217,95,127,185,0
2024-02-05,BEV-007,STR-001,338,115,199,254,0
2024-02-05,BEV-007,STR-002,348,110,134,324,0
2024-02-05,BEV-007,STR-003,366,61,155,272,0
2024-02-05,BEV-007,STR-004,338,128,253,213,0
2024-02-05,BEV-007,STR-005,368,61,127,302,0
2024-02-05,BEV-007,STR-006,387,136,99,424,0
2024-02-05,BEV-007,STR-007,229,113,149,193,0
2024-02-05,BEV-007,STR-008,418,60,117,361,0
2024-02-05,BEV-007,STR-009,389,105,87,407,0
2024-02-05,BEV-007,STR-010,394,88,60,422,0
2024-02-05,BEV-007,STR-011,215,137,69,283,0
2024-02-05,BEV-007,STR-012,277,116,88,305,0
2024-02-05,BEV-007,STR-013,301,122,104,319,0
2024-02-05,BEV-007,STR-014,432,59,56,435,0
2024-02-05,BEV-007,STR-015,412,63,55,420,0
2024-02-05,BEV-007,STR-016,367,102,115,354,0
2024-02-05,BEV-007,STR-017,387,134,62,459,0
2024-02-05,BEV-007,STR-018,441,82,142,381,0
2024-02-05,BEV-007,STR-019,280,124,95,309,0
2024-02-05,BEV-007,STR-020,407,52,60,399,0
2024-02-05,BEV-007,STR-021,386,72,64,394,0
2024-02-05,BEV-007,STR-022,243,100,150,193,0
2024-02-05,BEV-007,STR-023,192,103,55,240,0
2024-02-05,BEV-007,STR-024,302,90,140,252,0
2024-02-05,BEV-007,STR-025,382,146,125,403,0
2024-02-05,BEV-007,STR-026,380,129,135,374,0
2024-02-05,BEV-007,STR-027,324,73,83,314,0
2024-02-05,BEV-007,STR-028,244,60,77,227,0
2024-02-05,BEV-007,STR-029,282,136,145,273,0
2024-02-05,BEV-007,STR-030,372,118,63,427,0
2024-02-05,BEV-008,STR-001,71,45,21,95,0
2024-02-05,BEV-008,STR-002,73,30,27,76,0
2024-02-05,BEV-008,STR-003,192,49,61,180,0
2024-02-05,BEV-008,STR-004,173,62,64,171,0
2024-02-05,BEV-008,STR-005,194,39,67,166,0
2024-02-05,BEV-008,STR-006,162,64,59,167,0
2024-02-05,BEV-008,STR-007,171,39,63,147,0
2024-02-05,BEV-008,STR-008,102,28,25,105,0
2024-02-05,BEV-008,STR-009,118,27,20,125,0
2024-02-05,BEV-008,STR-010,118,21,21,118,0
2024-02-05,BEV-008,STR-011,193,61,33,221,0
2024-02-05,BEV-008,STR-012,131,47,29,149,0
2024-02-05,BEV-008,STR-013,207,32,60,179,0
2024-02-05,BEV-008,STR-014,147,69,25,191,0
2024-02-05,BEV-008,STR-015,107,50,49,108,0
2024-02-05,BEV-008,STR-016,75,27,47,55,0
2024-02-05,BEV-008,STR-017,109,67,30,146,0
2024-02-05,BEV-008,STR-018,183,51,64,170,0
2024-02-05,BEV-008,STR-019,75,48,50,73,0
2024-02-05,BEV-008,STR-020,132,32,57,107,0
2024-02-05,BEV-008,STR-021,170,23,38,155,0
2024-02-05,BEV-008,STR-022,72,26,41,57,0
2024-02-05,BEV-008,STR-023,180,46,60,166,0
2024-02-05,BEV-008,STR-024,144,22,51,115,0
2024-02-05,BEV-008,STR-025,172,51,51,172,0
2024-02-05,BEV-008,STR-026,194,34,52,176,0
2024-02-05,BEV-008,STR-027,85,53,65,73,0
2024-02-05,BEV-008,STR-028,178,56,21,213,0
2024-02-05,BEV-008,STR-029,86,37,40,83,0
2024-02-05,BEV-008,STR-030,176,50,61,165,0
2024-02-05,BEV-009,STR-001,196,59,27,228,0
2024-02-05,BEV-009,STR-002,158,48,61,145,0
2024-02-05,BEV-009,STR-003,181,21,64,138,0
2024-02-05,BEV-009,STR-004,143,66,30,179,0
2024-02-05,BEV-009,STR-005,190,42,32,200,0
2024-02-05,BEV-009,STR-006,129,52,48,133,0
2024-02-05,BEV-009,STR-007,156,58,34,180,0
2024-02-05,BEV-009,STR-008,189,28,65,152,0
2024-02-05,BEV-009,STR-009,169,46,38,177,0
2024-02-05,BEV-009,STR-010,162,70,63,169,0
2024-02-05,BEV-009,STR-011,111,59,50,120,0
2024-02-05,BEV-009,STR-012,142,64,33,173,0
2024-02-05,BEV-009,STR-013,92,62,67,87,0
2024-02-05,BEV-009,STR-014,103,31,50,84,0
2024-02-05,BEV-009,STR-015,110,58,32,136,0
2024-02-05,BEV-009,STR-016,95,70,51,114,0
2024-02-05,BEV-009,STR-017,196,39,46,189,0
2024-02-05,BEV-009,STR-018,123,55,35,143,0
2024-02-05,BEV-009,STR-019,74,42,23,93,0
2024-02-05,BEV-009,STR-020,161,63,36,188,0
2024-02-05,BEV-009,STR-021,114,52,30,136,0
2024-02-05,BEV-009,STR-022,86,41,22,105,0
2024-02-05,BEV-009,STR-023,99,59,47,111,0
2024-02-05,BEV-009,STR-024,100,55,34,121,0
2024-02-05,BEV-009,STR-025,194,36,34,196,0
2024-02-05,BEV-009,STR-026,160,69,41,188,0
2024-02-05,BEV-009,STR-027,138,29,22,145,0
2024-02-05,BEV-009,STR-028,201,58,64,195,0
2024-02-05,BEV-009,STR-029,96,65,62,99,0
2024-02-05,BEV-009,STR-030,182,49,23,208,0
2024-02-05,BEV-010,STR-001,98,26,68,56,0
2024-02-05,BEV-010,STR-002,96,55,70,81,0
2024-02-05,BEV-010,STR-003,199,26,22,203,0
2024-02-05,BEV-010,STR-004,100,33,30,103,0
2024-02-05,BEV-010,STR-005,110,66,43,133,0
2024-02-05,BEV-010,STR-006,183,68,38,213,0
2024-02-05,BEV-010,STR-007,197,66,52,211,0
2024-02-05,BEV-010,STR-008,109,61,26,144,0
2024-02-05,BEV-010,STR-009,155,28,43,140,0
2024-02-05,BEV-010,STR-010,121,48,27,142,0
2024-02-05,BEV-010,STR-011,71,35,46,60,0
2024-02-05,BEV-010,STR-012,157,38,50,145,0
2024-02-05,BEV-010,STR-013,113,25,52,86,0
2024-02-05,BEV-010,STR-014,165,65,37,193,0
2024-02-05,BEV-010,STR-015,176,43,68,151,0
2024-02-05,BEV-010,STR-016,132,29,60,101,0
2024-02-05,BEV-010,STR-017,205,46,68,183,0
2024-02-05,BEV-010,STR-018,128,28,70,86,0
2024-02-05,BEV-010,STR-019,175,46,47,174,0
2024-02-05,BEV-010,STR-020,202,70,49,223,0
2024-02-05,BEV-010,STR-021,162,21,63,120,0
2024-02-05,BEV-010,STR-022,107,69,48,128,0
2024-02-05,BEV-010,STR-023,202,24,20,206,0
2024-02-05,BEV-010,STR-024,156,40,25,171,0
2024-02-05,BEV-010,STR-025,112,47,45,114,0
2024-02-05,BEV-010,STR-026,170,68,23,215,0
2024-02-05,BEV-010,STR-027,108,56,22,142,0
2024-02-05,BEV-010,STR-028,203,38,23,218,0
2024-02-05,BEV-010,STR-029,172,63,46,189,0
2024-02-05,BEV-010,STR-030,147,66,64,149,0
2024-02-05,BEV-011,STR-001,160,47,72,135,0
2024-02-05,BEV-011,STR-002,151,58,25,184,0
2024-02-05,BEV-011,STR-003,117,69,64,122,0
2024-02-05,BEV-011,STR-004,194,66,50,210,0
2024-02-05,BEV-011,STR-005,219,64,38,245,0
2024-02-05,BEV-011,STR-006,238,66,75,229,0
2024-02-05,BEV-011,STR-007,168,76,53,191,0
2024-02-05,BEV-011,STR-008,130,44,143,31,0
2024-02-05,BEV-011,STR-009,165,49,42,172,0
2024-02-05,BEV-011,STR-010,112,58,140,30,0
2024-02-05,BEV-011,STR-011,103,57,96,64,0
2024-02-05,BEV-011,STR-012,167,73,98,142,0
2024-02-05,BEV-011,STR-013,87,75,99,63,0
2024-02-05,BEV-011,STR-014,141,78,110,109,0
2024-02-05,BEV-011,STR-015,157,71,74,154,0
2024-02-05,BEV-011,STR-016,209,32,52,189,0
2024-02-05,BEV-011,STR-017,95,78,71,102,0
2024-02-05,BEV-011,STR-018,146,65,48,163,0
2024-02-05,BEV-011,STR-019,170,32,57,145,0
2024-02-05,BEV-011,STR-020,111,53,28,136,0
2024-02-05,BEV-011,STR-021,226,72,44,254,0
2024-02-05,BEV-011,STR-022,196,46,25,217,0
2024-02-05,BEV-011,STR-023,228,61,40,249,0
2024-02-05,BEV-011,STR-024,240,67,70,237,0
2024-02-05,BEV-011,STR-025,232,39,59,212,0
2024-02-05,BEV-011,STR-026,156,43,47,152,0
2024-02-05,BEV-011,STR-027,226,68,67,227,0
2024-02-05,BEV-011,STR-028,176,58,33,201,0
2024-02-05,BEV-011,STR-029,143,31,72,102,0
2024-02-05,BEV-011,STR-030,212,62,45,229,0
2024-02-05,BEV-012,STR-001,172,54,37,189,0
2024-02-05,BEV-012,STR-002,117,70,31,156,0
2024-02-05,BEV-012,STR-003,185,30,52,163,0
2024-02-05,BEV-012,STR-004,95,52,30,117,0
2024-02-05,BEV-012,STR-005,201,38,33,206,0
2024-02-05,BEV-012,STR-006,99,48,53,94,0
2024-02-05,BEV-012,STR-007,214,50,68,196,0
2024-02-05,BEV-012,STR-008,223,58,62,219,0
2024-02-05,BEV-012,STR-009,181,80,74,187,0
2024-02-05,BEV-012,STR-010,229,56,41,244,0
2024-02-05,BEV-012,STR-011,188,53,65,176,0
2024-02-05,BEV-012,STR-012,205,71,69,207,0
2024-02-05,BEV-012,STR-013,121,34,51,104,0
2024-02-05,BEV-012,STR-014,112,56,57,111,0
2024-02-05,BEV-012,STR-015,197,33,70,160,0
2024-02-05,BEV-012,STR-016,211,80,70,221,0
2024-02-05,BEV-012,STR-017,110,69,58,121,0
2024-02-05,BEV-012,STR-018,196,55,38,213,0
2024-02-05,BEV-012,STR-019,120,60,27,153,0
2024-02-05,BEV-012,STR-020,110,63,48,125,0
2024-02-05,BEV-012,STR-021,184,32,79,137,0
2024-02-05,BEV-012,STR-022,174,61,32,203,0
2024-02-05,BEV-012,STR-023,90,58,43,105,0
2024-02-05,BEV-012,STR-024,110,48,34,124,0
2024-02-05,BEV-012,STR-025,175,44,44,175,0
2024-02-05,BEV-012,STR-026,204,26,43,187,0
2024-02-05,BEV-012,STR-027,116,34,75,75,0
2024-02-05,BEV-012,STR-028,230,51,75,206,0
2024-02-05,BEV-012,STR-029,158,43,28,173,0
2024-02-05,BEV-012,STR-030,126,77,38,165,0
2024-02-05,BEV-013,STR-001,215,30,77,168,0
2024-02-05,BEV-013,STR-002,230,52,37,245,0
2024-02-05,BEV-013,STR-003,101,56,34,123,0
2024-02-05,BEV-013,STR-004,236,49,60,225,0
2024-02-05,BEV-013,STR-005,205,87,66,226,0
2024-02-05,BEV-013,STR-006,186,60,51,195,0
2024-02-05,BEV-013,STR-007,245,38,83,200,0
2024-02-05,BEV-013,STR-008,125,62,78,109,0
2024-02-05,BEV-013,STR-009,207,78,70,215,0
2024-02-05,BEV-013,STR-010,260,58,58,260,0
2024-02-05,BEV-013,STR-011,173,35,39,169,0
2024-02-05,BEV-013,STR-012,249,72,81,240,0
2024-02-05,BEV-013,STR-013,194,54,69,179,0
2024-02-05,BEV-013,STR-014,191,51,44,198,0
2024-02-05,BEV-013,STR-015,101,72,64,109,0
2024-02-05,BEV-013,STR-016,203,77,86,194,0
2024-02-05,BEV-013,STR-017,255,35,47,243,0
2024-02-05,BEV-013,STR-018,132,75,85,122,0
2024-02-05,BEV-013,STR-019,236,70,31,275,0
2024-02-05,BEV-013,STR-020,169,65,80,154,0
2024-02-05,BEV-013,STR-021,121,71,71,121,0
2024-02-05,BEV-013,STR-022,111,42,65,88,0
2024-02-05,BEV-013,STR-023,228,66,69,225,0
2024-02-05,BEV-013,STR-024,103,66,78,91,0
